icd_code,target_count,non_target_count,target_prevalence,non_target_prevalence,prevalence_ratio,chi2_value,p_value
R9431,39.0,42.0,0.017703132092601,0.005175600739371534,3.4204980221775503,34.91176610959596,3.449897522650518e-09
I447,39.0,42.0,0.017703132092601,0.005175600739371534,3.4204980221775503,34.91176610959596,3.449897522650518e-09
B965,23.0,15.0,0.01044030866999546,0.0018484288354898336,5.6482069904675445,34.857659425407284,3.5471136500351296e-09
R4182,30.0,26.0,0.013617793917385384,0.003203943314849045,4.2503229861377845,34.809773183947236,3.635439234296687e-09
3051,81.0,580.0,0.03676804357694054,0.07147258163894023,0.5144356441842629,34.803858161534336,3.646501153749562e-09
G20,34.0,33.0,0.015433499773036768,0.004066543438077634,3.7952378987331326,34.70131175715937,3.843725004154844e-09
R51,48.0,60.0,0.021788470267816613,0.0073937153419593345,2.946890603722197,34.662317651697975,3.9214937399731625e-09
I6340,16.0,6.0,0.007262823422605538,0.0007393715341959334,9.822968679073991,34.65470909819533,3.9368507589990835e-09
J811,31.0,28.0,0.01407172038129823,0.003450400492914356,4.07828610336554,34.37941490469901,4.53494407314771e-09
K5731,15.0,5.0,0.006808896958692692,0.0006161429451632779,11.050839763958239,34.34656585634516,4.612134600699391e-09
I6389,14.0,4.0,0.006354970494779845,0.0004929143561306223,12.892646391284611,34.189186038905014,5.000606549234838e-09
V4986,22.0,270.0,0.009986382206082615,0.033271719038817,0.3001462651939275,34.162767261499255,5.068957825516464e-09
R112,66.0,100.0,0.029959146618247844,0.012322858903265557,2.431184748070813,34.04498899583589,5.385241583104455e-09
I712,24.0,17.0,0.010894235133908307,0.0020948860135551447,5.200395183039172,33.89607637600033,5.813582364221737e-09
Z3A39,0.0,123.0,0.0,0.015157116451016635,0.0,33.7939827340973,6.126807486455032e-09
I2582,19.0,10.0,0.008624602814344077,0.0012322858903265558,6.998865183840218,33.78224717203541,6.163878691312061e-09
Z9049,44.0,53.0,0.01997276441216523,0.006531115218730746,3.0580940227305815,33.61541954005692,6.715823477525611e-09
Z6836,27.0,22.0,0.012256014525646845,0.0027110289587184227,4.520798085255643,33.398338572911754,7.508808419718593e-09
I442,35.0,36.0,0.015887426236949616,0.0044362292051756,3.581290664245726,33.24644660410738,8.118797539666075e-09
66411,0.0,121.0,0.0,0.014910659272951324,0.0,33.237966635228084,8.154279393062161e-09
K859,9.0,0.0,0.0040853381752156154,0.0,4.0853381752156155,33.181462222675655,8.394703134381434e-09
E7849,21.0,13.0,0.009532455742169769,0.0016019716574245226,5.950452180592897,33.17851588726305,8.407432627069056e-09
H269,18.0,9.0,0.008170676350431231,0.0011090573012939,7.367226509305494,33.10440394812323,8.734067279956278e-09
Z8711,18.0,9.0,0.008170676350431231,0.0011090573012939,7.367226509305494,33.10440394812323,8.734067279956278e-09
J9809,18.0,9.0,0.008170676350431231,0.0011090573012939,7.367226509305494,33.10440394812323,8.734067279956278e-09
T82868A,25.0,19.0,0.011348161597821153,0.002341343191620456,4.846859545595718,33.10161020998606,8.74662571205738e-09
M797,36.0,38.0,0.016341352700862462,0.004682686383240912,3.4897388728289176,33.07463044984456,8.868839882730132e-09
Z6833,31.0,29.0,0.01407172038129823,0.0035736290819470117,3.937655548077074,33.02975030298321,9.075940767038112e-09
I9789,23.0,16.0,0.01044030866999546,0.001971657424522489,5.295194053563323,32.99981978432246,9.216741494306141e-09
W109XXA,28.0,24.0,0.01270994098955969,0.0029574861367837337,4.297548797094871,32.864107180340355,9.88312622219669e-09
486,26.0,287.0,0.011802088061733999,0.03536660505237215,0.3337071241148829,32.70801580687263,1.0709466260737325e-08
E440,40.0,46.0,0.018157058556513846,0.005668515095502156,3.2031419605676055,32.69362984390636,1.0789023042415814e-08
I611,17.0,8.0,0.007716749886518384,0.0009858287122612446,7.827678166137086,32.47622731373155,1.2065951180453705e-08
Y92002,17.0,8.0,0.007716749886518384,0.0009858287122612446,7.827678166137086,32.47622731373155,1.2065951180453705e-08
Z85038,33.0,33.0,0.014979573309123922,0.004066543438077634,3.6836132546527467,32.46659172562922,1.2125924927302017e-08
I81,20.0,12.0,0.009078529278256923,0.0014787430683918669,6.139355424421244,32.3671750881699,1.2762418924640387e-08
I4510,34.0,35.0,0.015433499773036768,0.004313000616142945,3.578367161662668,32.256446644291366,1.3510807400288387e-08
Y834,16.0,7.0,0.007262823422605538,0.000862600123228589,8.419687439206276,31.910573602702787,1.6143599011139215e-08
I672,16.0,7.0,0.007262823422605538,0.000862600123228589,8.419687439206276,31.910573602702787,1.6143599011139215e-08
O76,0.0,116.0,0.0,0.014294516327788047,0.0,31.8488801502321,1.6664572304089546e-08
C787,42.0,51.0,0.019064911484339538,0.006284658040665434,3.03356385677285,31.683358563196137,1.8147054747825905e-08
I6522,19.0,11.0,0.008624602814344077,0.0013555144793592113,6.362604712582017,31.57957111678156,1.9143289941446433e-08
I714,32.0,32.0,0.014525646845211076,0.003943314849044978,3.6836132546527467,31.47661503235049,2.0185669644256228e-08
E559,69.0,111.0,0.031320926009986386,0.01367837338262477,2.28981364478414,31.4627439599042,2.033038705981184e-08
O701,0.0,114.0,0.0,0.014048059149722736,0.0,31.29362672461454,2.218065945660769e-08
K2970,21.0,14.0,0.009532455742169769,0.001725200246457178,5.525419881979119,31.239742742405127,2.280492379252433e-08
M4854XA,14.0,5.0,0.006354970494779845,0.0006161429451632779,10.314117113027688,31.045326723029543,2.5207250823786957e-08
K660,26.0,22.0,0.011802088061733999,0.0027110289587184227,4.353361119135063,30.925435651364086,2.6813444367696247e-08
M25552,13.0,4.0,0.005901044030866999,0.0004929143561306223,11.971743077621426,30.808065518780577,2.8485147015352734e-08
Z8719,12.0,3.0,0.005447117566954153,0.0003696857670979667,14.734453018610985,30.77030374151974,2.9044883730493647e-08
Z85820,30.0,29.0,0.013617793917385384,0.0035736290819470117,3.81063440136491,30.744622582285213,2.9431833289486127e-08
R1312,30.0,29.0,0.013617793917385384,0.0035736290819470117,3.81063440136491,30.744622582285213,2.9431833289486127e-08
U071,50.0,69.0,0.022696323195642305,0.008502772643253234,2.6692849671396712,30.617948588841486,3.1417387688170704e-08
I8510,31.0,31.0,0.01407172038129823,0.0038200862600123228,3.6836132546527467,30.487024445426385,3.3610703866451565e-08
Y848,66.0,106.0,0.029959146618247844,0.013062230437461492,2.2935705170479364,30.177978123900246,3.941597414827336e-08
K259,17.0,9.0,0.007716749886518384,0.0011090573012939,6.95793614767741,30.0971296345217,4.109390064296727e-08
B957,17.0,9.0,0.007716749886518384,0.0011090573012939,6.95793614767741,30.0971296345217,4.109390064296727e-08
C7931,25.0,21.0,0.011348161597821153,0.002587800369685767,4.385253874586603,29.959166820892396,4.4124094539286636e-08
K7290,25.0,21.0,0.011348161597821153,0.002587800369685767,4.385253874586603,29.959166820892396,4.4124094539286636e-08
Q211,25.0,21.0,0.011348161597821153,0.002587800369685767,4.385253874586603,29.959166820892396,4.4124094539286636e-08
E041,23.0,18.0,0.01044030866999546,0.0022181146025878,4.706839158722954,29.59537027646108,5.323193218088195e-08
412,23.0,257.0,0.01044030866999546,0.031669747381392485,0.32966188660316403,29.578104980341145,5.3708208026235284e-08
I440,19.0,12.0,0.008624602814344077,0.0014787430683918669,5.832387653200183,29.53636777305062,5.487727031461831e-08
I2542,8.0,0.0,0.003631411711302769,0.0,3.631411711302769,29.491772307667915,5.6154582259380654e-08
2851,31.0,301.0,0.01407172038129823,0.03709180529882933,0.37937545147586427,29.4837514974786,5.638745656449876e-08
K7030,26.0,23.0,0.011802088061733999,0.002834257547751078,4.164084548737887,29.481467291247515,5.645395250878276e-08
I481,21.0,15.0,0.009532455742169769,0.0018484288354898336,5.157058556513845,29.42362645758631,5.816420449674895e-08
Z6830,31.0,32.0,0.01407172038129823,0.003943314849044978,3.568500340444848,29.288996643209682,6.234873151071914e-08
E43,80.0,142.0,0.03631411711302769,0.01749845964263709,2.0752750730438008,29.136341933930765,6.745962840046456e-08
N289,15.0,7.0,0.006808896958692692,0.000862600123228589,7.893456974255885,28.79390055321247,8.050424588983234e-08
A047,15.0,7.0,0.006808896958692692,0.000862600123228589,7.893456974255885,28.79390055321247,8.050424588983234e-08
M1611,15.0,7.0,0.006808896958692692,0.000862600123228589,7.893456974255885,28.79390055321247,8.050424588983234e-08
V667,1.0,113.0,0.00045392646391284613,0.01392483056069008,0.03259834738630749,28.775092748828403,8.128983694979135e-08
Z981,28.0,27.0,0.01270994098955969,0.0033271719038817007,3.82004337519544,28.768921618151868,8.154927157422239e-08
I97190,18.0,11.0,0.008170676350431231,0.0013555144793592113,6.027730780340858,28.713076676154653,8.39350464101102e-08
5070,6.0,147.0,0.0027235587834770767,0.01811460258780037,0.1503515614143978,28.095442689648927,1.1547746626680235e-07
I160,23.0,19.0,0.01044030866999546,0.002341343191620456,4.459110781948061,28.033947420667634,1.1920583536848577e-07
F32A,48.0,68.0,0.021788470267816613,0.008379544054220579,2.600197591519586,28.024846230168965,1.1976778269739102e-07
D638,52.0,77.0,0.023604176123467997,0.00948860135551448,2.487634925220036,27.96239754341142,1.2369590537888424e-07
G893,37.0,45.0,0.016795279164775308,0.005545286506469501,3.028748676047814,27.81370815204833,1.335763114053927e-07
I609,13.0,5.0,0.005901044030866999,0.0006161429451632779,9.57739446209714,27.788336010401594,1.3533960530193256e-07
E890,27.0,26.0,0.012256014525646845,0.003203943314849045,3.825290687524005,27.781752958206805,1.3580090830039248e-07
M353,21.0,16.0,0.009532455742169769,0.001971657424522489,4.83474239673173,27.720226125722217,1.4018927589946868e-07
K838,21.0,16.0,0.009532455742169769,0.001971657424522489,4.83474239673173,27.720226125722217,1.4018927589946868e-07
K5730,19.0,13.0,0.008624602814344077,0.0016019716574245226,5.38374244910786,27.63769148039899,1.4630003421706048e-07
W1839XA,24.0,21.0,0.010894235133908307,0.002587800369685767,4.209843719603138,27.530751108860684,1.5461651393169346e-07
K56609,12.0,4.0,0.005447117566954153,0.0004929143561306223,11.050839763958239,27.466583978927762,1.5983238831432858e-07
25000,111.0,680.0,0.050385837494325916,0.08379544054220579,0.6012956930389042,27.321750900294266,1.7226273085226045e-07
2760,4.0,130.0,0.0018157058556513845,0.016019716574245224,0.11334194629700758,27.270766105310784,1.7686534563797349e-07
E1169,16.0,9.0,0.007262823422605538,0.0011090573012939,6.5486457860493275,27.145543191027688,1.8869971318474117e-07
J95811,16.0,9.0,0.007262823422605538,0.0011090573012939,6.5486457860493275,27.145543191027688,1.8869971318474117e-07
K432,16.0,9.0,0.007262823422605538,0.0011090573012939,6.5486457860493275,27.145543191027688,1.8869971318474117e-07
Z800,25.0,23.0,0.011348161597821153,0.002834257547751078,4.003927450709507,27.12341486822533,1.9087202893823099e-07
R188,32.0,36.0,0.014525646845211076,0.0044362292051756,3.2743228930246637,26.940023226900376,2.098676536607778e-07
E222,33.0,38.0,0.014979573309123922,0.004682686383240912,3.198927300093174,26.88161440181792,2.1630684999688249e-07
D539,35.0,42.0,0.015887426236949616,0.005175600739371534,3.069677712210622,26.84061309527727,2.2094491912786745e-07
99592,9.0,162.0,0.0040853381752156154,0.019963031423290204,0.20464518081404148,26.800295871363943,2.2560279445917683e-07
K209,20.0,15.0,0.009078529278256923,0.0018484288354898336,4.911484339536996,26.79164167351578,2.2661538025714596e-07
Y92008,18.0,12.0,0.008170676350431231,0.0014787430683918669,5.52541988197912,26.763908683083088,2.29891073895024e-07
Z85118,23.0,20.0,0.01044030866999546,0.0024645717806531116,4.236155242850658,26.557665467045673,2.5578778176910495e-07
C220,15.0,8.0,0.006808896958692692,0.0009858287122612446,6.9067748524739,26.41484812623063,2.7541518115961696e-07
Z95828,15.0,8.0,0.006808896958692692,0.0009858287122612446,6.9067748524739,26.41484812623063,2.7541518115961696e-07
M5136,15.0,8.0,0.006808896958692692,0.0009858287122612446,6.9067748524739,26.41484812623063,2.7541518115961696e-07
L03115,28.0,29.0,0.01270994098955969,0.0035736290819470117,3.5565921079405824,26.325452018276252,2.884620439640088e-07
K7460,28.0,29.0,0.01270994098955969,0.0035736290819470117,3.5565921079405824,26.325452018276252,2.884620439640088e-07
27651,29.0,276.0,0.013163867453472538,0.034011090573012936,0.3870463202352524,26.25009734984048,2.999397032230245e-07
A4151,24.0,22.0,0.010894235133908307,0.0027110289587184227,4.018487186893905,26.141631540671426,3.1726913760905536e-07
J1289,24.0,22.0,0.010894235133908307,0.0027110289587184227,4.018487186893905,26.141631540671426,3.1726913760905536e-07
J069,21.0,17.0,0.009532455742169769,0.0020948860135551447,4.5503457851592755,26.120647252608336,3.207358871145134e-07
S2242XA,21.0,17.0,0.009532455742169769,0.0020948860135551447,4.5503457851592755,26.120647252608336,3.207358871145134e-07
H532,21.0,17.0,0.009532455742169769,0.0020948860135551447,4.5503457851592755,26.120647252608336,3.207358871145134e-07
T380X5A,37.0,47.0,0.016795279164775308,0.005791743684534812,2.8998657536628007,25.979951886278446,3.449813031303181e-07
Z9884,37.0,47.0,0.016795279164775308,0.005791743684534812,2.8998657536628007,25.979951886278446,3.449813031303181e-07
C7802,17.0,11.0,0.007716749886518384,0.0013555144793592113,5.692856848099699,25.906460075853655,3.5836783313582525e-07
M5430,17.0,11.0,0.007716749886518384,0.0013555144793592113,5.692856848099699,25.906460075853655,3.5836783313582525e-07
Z1624,14.0,7.0,0.006354970494779845,0.000862600123228589,7.367226509305492,25.73286660851547,3.9209244723129743e-07
I340,47.0,69.0,0.021334543803903767,0.008502772643253234,2.5091278691112913,25.66424237882293,4.0628583456481374e-07
Z87442,22.0,19.0,0.009986382206082615,0.002341343191620456,4.265236400124232,25.58631508415184,4.2302896006460885e-07
V4581,15.0,193.0,0.006808896958692692,0.023783117683302525,0.28629118559477307,25.273404294848515,4.975217928801069e-07
E8889,13.0,181.0,0.005901044030866999,0.02230437461491066,0.2645689077927387,25.270204325740835,4.983478977776359e-07
5853,9.0,156.0,0.0040853381752156154,0.01922365988909427,0.21251614930688922,25.233394374915864,5.079502409804749e-07
C7989,28.0,30.0,0.01270994098955969,0.0036968576709796672,3.4380390376758965,25.180825421518183,5.219860372237771e-07
M48062,20.0,16.0,0.009078529278256923,0.001971657424522489,4.604516568315933,25.169547843925105,5.250474214934198e-07
Z96643,20.0,16.0,0.009078529278256923,0.001971657424522489,4.604516568315933,25.169547843925105,5.250474214934198e-07
M47812,13.0,6.0,0.005901044030866999,0.0007393715341959334,7.981162051747617,25.114860877649388,5.401498428551246e-07
R414,16.0,10.0,0.007262823422605538,0.0012322858903265558,5.893781207444394,25.0690264637241,5.531425175435891e-07
R791,35.0,44.0,0.015887426236949616,0.005422057917436845,2.9301469071101396,24.976003448364896,5.804830758045036e-07
2724,238.0,1215.0,0.10803449841125738,0.14972273567467653,0.7215637486480276,24.88749893282406,6.077525377352616e-07
R6520,24.0,23.0,0.010894235133908307,0.002834257547751078,3.8437703526811267,24.82307765289694,6.284060117733626e-07
N1330,21.0,18.0,0.009532455742169769,0.0022181146025878,4.297548797094871,24.616907601423343,6.993543220818303e-07
K8020,21.0,18.0,0.009532455742169769,0.0022181146025878,4.297548797094871,24.616907601423343,6.993543220818303e-07
2930,6.0,134.0,0.0027235587834770767,0.016512630930375846,0.16493790692474983,24.61377070168245,7.004936660533091e-07
V0251,3.0,113.0,0.0013617793917385383,0.01392483056069008,0.09779504215892246,24.600588342315557,7.053019710418588e-07
H905,12.0,5.0,0.005447117566954153,0.0006161429451632779,8.84067181116659,24.583275508892786,7.116671878063094e-07
M8088XA,8.0,1.0,0.003631411711302769,0.00012322858903265557,29.468906037221974,24.468311766781998,7.554210067226327e-07
R29705,8.0,1.0,0.003631411711302769,0.00012322858903265557,29.468906037221974,24.468311766781998,7.554210067226327e-07
I69322,8.0,1.0,0.003631411711302769,0.00012322858903265557,29.468906037221974,24.468311766781998,7.554210067226327e-07
Z6821,26.0,27.0,0.011802088061733999,0.0033271719038817007,3.5471831341100515,24.351994802906617,8.024360630657158e-07
K8309,15.0,9.0,0.006808896958692692,0.0011090573012939,6.139355424421245,24.256515661325697,8.432135342280575e-07
I259,11.0,4.0,0.004993191103041307,0.0004929143561306223,10.129936450295054,24.172525636545735,8.807988496193421e-07
Z6843,28.0,31.0,0.01270994098955969,0.0038200862600123228,3.3271345525895772,24.08412273270668,9.221752264219514e-07
K222,17.0,12.0,0.007716749886518384,0.0014787430683918669,5.218452110758057,24.05575931877036,9.358592474494206e-07
R4189,9.0,2.0,0.0040853381752156154,0.00024645717806531114,16.57625964593736,23.9763396709339,9.752686099969914e-07
I484,9.0,2.0,0.0040853381752156154,0.00024645717806531114,16.57625964593736,23.9763396709339,9.752686099969914e-07
T8182XA,9.0,2.0,0.0040853381752156154,0.00024645717806531114,16.57625964593736,23.9763396709339,9.752686099969914e-07
Z1611,9.0,2.0,0.0040853381752156154,0.00024645717806531114,16.57625964593736,23.9763396709339,9.752686099969914e-07
